TXN_ID,REQUEST_TYPE,TOKEN_ID,TOKEN_VALUE,AMOUNT,STATUS,TYPE,PURPOSE,CREATED_DATE,UPDATED_DATE
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,9b553579a267403304eb8f9d9d9ced6c25111eecd6ef4c6ec0fd0873a1718ae9,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,e4e3b2aac440a43b0e044fbb2178acc45b8ef860e5a5b855978c795e5e574e07,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,898e30ac2a1c65b10be1b1d40af3f6c4e61070536ebcc1c09cf9837695287254,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,dfa2e1c9f9c0121c21573e909de40e25d5a8ea068a40933b68d38db27af53cec,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,74c4a2f9e406cb4e8a2062c9782dec7189d37b43d822b8b84839b6443797375e,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,47c026c6c4a8d64e077e875b9df356db15b928d3f4fcebec4b5ac69dcee37992,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL21d116d0997d44a09f7c12ab41,ABAS-BANK-INPUT,9ed0bb0addf0aa49bc7a88004f3fcc7f0a3297e762c6182c5db1714cd6d24282,200000,10000000,C,ABAS-BANK-MERGE,,27:10.9,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,4b985eb929bb296656f54ec8759781a4e6de37b5e658773b0ebed6c9975a8d5d,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,394a3783862a5947aedec72a6f9370f88c9bc0e3d3a4c41c93b0307360fefdb1,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,9cac01be6f08ca93a70609121b913fcccd9902a78575ad87450dca8ced5f5a1a,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,6b050defbe74569805c5f2d73cf48c633f07eaddf2e12e8f5760a00cceb35962,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,d19a140043cbb94ba73c3e798501ef29a84b97ef9ee2f61f2713566a4497ed72,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,ea573fbe1d0572b76ef32b717d57ad46b4cadc13ad979dc94b9067612a8339da,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL130c10c885fc49eea859939c35,ABAS-BANK-INPUT,48276f12e792cac5a9d2f1cc6f0fd36443c699b4284d6ea0383f6edc5bba9d8c,200000,10000000,C,ABAS-BANK-MERGE,,27:11.3,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,86849f6fd8dc5e444f43832c99401ab1c175c973191dee041c89e216085e93e3,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,f893a62ca24317efeca976a4c1951308acfddbdc9af994d9ec74adce40096b7b,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,735446a758e1e9cac55a1af9eeb9010061402e47f12154f7f660dcc1ec6308b4,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,ab5e717c0c10e7a2ee7fbb17e5b5b491e87f4902552c4991ff535a8438240a8f,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,3336a8b5295041ea266b8b86217eff7355dbe03294d113f3c09088fd24882246,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,e4eafdfaed9e88358e2850ac4d597ba516d5b26cf11524f5cf6b222f8c26da45,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL73e12ff68b1141b8953f79e02d,ABAS-BANK-INPUT,59c3280dc7537d6b8981efe9eb784bf9647517a5516f9c67eb2a2ff09997e77a,200000,10000000,C,ABAS-BANK-MERGE,,27:11.8,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,911673ca7675790816c657f2678535c04a54487ccb329e70972fed26a04e25a2,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,5fb1a852bdf63620a99b5272433a7afd70b70072b61154286cd0815aac57159b,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,60a92ff1b2994eaef9784f30186a453eed2dd20ff5faf8d3ee607e157b8b2c53,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,b2d3786ffc34aef0aa5bf8884bd6389098c850c0344f862356705f34619c1fd8,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,2e7163739e97647627261f21bee2fd825b05359438825e903014f6084dd6babf,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,9f0984e6fd8bb1e223a28782b3d0155b8e368f624f2cc92663503cebb2be344a,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL61490afe380a4b97baed117c8d,ABAS-BANK-INPUT,1278029ec35e6c68e08a872a1d0b61c52fd6572b6ced24903d1662ba06ed4f55,200000,10000000,C,ABAS-BANK-MERGE,,27:12.3,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,1f267d85285125d0bba7ea10708abc53d6ee466f4284712bdc41756087919fb4,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,d266d7bc6af1989573fe9ee7f69efed7a584ea6ac37f62be559f6d19b1c7380d,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,26b98c9dacb306f7637faafcff63ea1eb5d6a1a2224f4ae4343284fff9859714,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,9c6217141cacf207569676b538b8196f12dbc563f1324f752ff525e03edd8595,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,2d660e990e37f29d10ae798f4c5bd81a8d270511739431d822ce22e41fefe24a,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,84df3c533ebb9c8765bd638ff2df2cd7038b7f760e998bc8eb6091db0bbe2d8d,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBAL82b4e0677c0e4160af4baa2500,ABAS-BANK-INPUT,74bc3f6a136d328a3a199d62d64067fd76d074f72846c480c8454f856df7f2b4,200000,10000000,C,ABAS-BANK-MERGE,,27:12.8,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,847058feeb1c59bcffdf1d50b050b52271166e9f69a66a450ff4b9e7dc3418cf,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,4158598002993fc2e05a3ceadc33814611fc3a75ead847745a8ecb8f7edfbed7,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,06067142da2023b404934e19972c15c737e36b6319db96fddd52d3490d5d75ee,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,7f31cd26805a1fea94db9d9d687e96e37f11e736cb6e81049d4f713750335cdd,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,6cd2b1f3dced3699ac57b796e3b568f3b23c10f5ba2f924740f1ec90912b136a,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,2229fe5d27f911d3a30f4df0fb9bf0f79fdf087f99b9eacba3720494087756d5,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALc93566acd86c4de59f4508d7ac,ABAS-BANK-INPUT,27c3fd239a9a583b3244f85e6692a67b1a412f11fb27b0a219d4d51b0fefb814,200000,10000000,C,ABAS-BANK-MERGE,,27:13.3,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-OUTPUT,ae42919be8c14ca3254829cd4af6465f32524e7f9c0d8a617340fc25890af1ec,1000000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-OUTPUT,6c0b5d8e5ec65d424d290973a065860be8f3bb22a392a70c57bfe0e1f7236588,1000000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-OUTPUT,366c9219acc96be3030cb38abefc189c0b54a587050d49dc1c783c04503bf196,1000000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-OUTPUT,7d5123bd9f338e026ea9f715009e129b396c8c5b75488fe017bad79671f2aaa3,1000000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-OUTPUT,aee2ab17d8e3bc3d35b0c4da05bae68fe8aaf3984ba9e8014348b3ea37488f6b,1000000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBAL84d53b03f0e744369ed8a46e27,ABAS-BANK-INPUT,3aa5562e6d872ec27dd14fab21ab02ced4dc2eaa553d229e4efb04842cfe6719,200000,10000000,C,ABAS-BANK-MERGE,,27:13.7,
BANKREBAL84d53b03f0e744369ed8a46e27,ABAS-BANK-INPUT,4ab6c364b8535c2ae4c298e3708ef984ccd803e3e8c73e66edff114a32884d45,200000,10000000,C,ABAS-BANK-MERGE,,27:13.7,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,255035a081bbbf5e2cece2ec8609b07fd63d4c865e9a1d50e9da93231a54d71c,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,1c5aa47bbd850e51d7619f0a487034285decaa2b1e7ee38190085fa736dd5a40,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,da0e1c2685ec6e1d989ee13450b0387b5fc7ede01d4fbf13313bf8ab8c28ccb9,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-OUTPUT,44abf55b7363faad26cfee61eb6b0c2f8f286765904a0c6fd88165975c11a11e,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-OUTPUT,785e318dc7dc8f42177acaec69a87d52faa5464c0a94ad1f36d390ec00955b50,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-OUTPUT,650ab6e84849f48d22a10909549a928fa8dfabfa0b068548ed1e344e60f8958e,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-OUTPUT,5299b9f6eb45740c0d7aab27a1cace7fe644e335a51811bbf73c9d886bd64a35,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,b1a42cece35451e1e8b0dd75b8defcee9fbb34447741085a4eec2727d52c3eeb,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,7db8e5de459d08101fd7bd0612abe4e5604a9f0c3fb33c5c8cec8d2955a61815,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,f7bdf2b59bef55b7e19afc59c9bc66957419a7d7f45ae5c8076c07261334600e,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,46d0f6bea9149e3490616deccc41b814e1e7a7d2de14ae0f41632337959c9efc,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,f3505fa4b5482d53aeee42930834eb5688f8a97470c839ad08f8d0abd3b1b4af,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,fad1e95067dac107a41de05363fca56d3fcb6683650ecdc22fbc670029b72b22,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,b8993a7875c8f7b9d6a610c4167dfcb92f105adb96fce0053e496707eb6de1d5,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,dc98a7d9b8bed3796b257764d31b533d2e62fb003d8c170a87840d78c6a52c4f,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,9b5ed631f3ecc50deb6df38a0889d39b0783f49deaa002233f3c6a358012a0b8,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,ba394ca1ae34a25eb0d98486cc2c7483f81a56a6acd6ac591ef3adac782be02b,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,0015c43d7575c97ab3ceb7ef85e89af2038e4da44c0ca136b286754b0f2764a5,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,79fd100d898d052b39925e99760090109f570c88104949810d92ecb75f626a91,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,76036b8531c7cf9b23a60aa4e80179642ad0a294369e766485fc96d94ce9385c,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,19382a2f9a9d87a7884c844fe93f7f8421e51eb17a2232005e3a19b73711d31a,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,2bef6ab6c690c1a23a5598c394bdd6bdb5c8fbb88fdd13afaf416b752c93223a,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,0259a8a154c9451d8682429509d82898325d30370bdf410674651655088357b1,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,60f6684524536cc5cd5c18a9d7f3a0707edc790bdf77d4dcbdabe9350707d8d4,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,415b7b1b309ef539655fe42cdc8b7fe6a2fd936894a40dffdf64dd1d051d00aa,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,ad7f07b08c02885d2fcd55e785383706802fc1c80a537896bd557ec72b226d0a,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,67d9ccafcabdd5b482a931ac1222bded655a3a275b2e26ae76473e7fd12c718d,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBALd2f3948dc25244bbb87a58d8b3,ABAS-BANK-INPUT,c0caa3cf5e900d5d5afa97b13dd024b0c8450eb01676240c11908e4c0d62d49a,200000,10000000,C,ABAS-BANK-MERGE,,27:15.4,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,d3df396fbd458f1606ac3c952372c9d47a1a4df75fd44a02669a90ea7cec3c9c,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,867b03d55900e1b7fe19febb25f7590cab0b910fcf2df4ee6aac9b8947786255,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,9a64a4dde8a07f0a341b5c4bd50e492d0730025fcf80aa031d1402b4b85b4f48,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,d3effde60f890278e32f2d06f0175937cba1f63ebed57f0de964562c8a3795c5,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,36d630bfd01c48eacf5726563b6bd1da824f871a5ca766a753ebd16d80fcd9dd,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,7062c9734de42f290db7b3bef868478fa1c741c9cdfcded2671c5606ffcfa622,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL223bff9906514f53a821b25339,ABAS-BANK-INPUT,84a16fcafa2d7202b28775aadc6eb15dbe35c744be569dea5d905cd022caf2e1,200000,10000000,C,ABAS-BANK-MERGE,,27:16.0,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,dcc4bf6e038d90400f22096a9f5d15da875814fc7690e5c51a20ed4c00bfa8f4,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,bc200ae90bae6b2e02409e942dbcf0444c3afb829d7269b0ee867b72cee08b45,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,0b67da11e31f9e9a97f7aed4583c5c10220d12ad7b68f627a9d3ac56081d90e5,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,6db28db9f783e2dbe7fcb056e5f37596645dcbda86f6cd3e1f7b5fa352daa035,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,113daf3186d2ca3e7a7bf5ff13aa6a0c05beaf9a8ef992dc9f7d0c828ba8e789,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,9d94b7ee6fc575dc3f4b58dbbf9bd57f18f0ec65a816f4ee17e15740050ca7c3,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL288fc13a13984ed3afa2147ad5,ABAS-BANK-INPUT,847652201f85a0fe9494a303679103269f31264ae217c3480c965ad7339f9cee,200000,10000000,C,ABAS-BANK-MERGE,,27:16.4,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-OUTPUT,230e071db462a4ea49d710a232919a61ab9a558bed2cafca61f234ba33bc888d,1000000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL5a5a1559da234f048b9ca88d24,ABAS-BANK-INPUT,4dc37d36a251f02c513c8a3e90b4343d813bd4a5705409777e2819a1dfaa26ad,200000,10000000,C,ABAS-BANK-MERGE,,27:16.9,
BANKREBAL5a5a1559da234f048b9ca88d24,ABAS-BANK-INPUT,32577b5f2ae285aafc24c9e929e3f4dc80515a60eb628a1345262d3dbb3150a4,200000,10000000,C,ABAS-BANK-MERGE,,27:16.9,
BANKREBAL5a5a1559da234f048b9ca88d24,ABAS-BANK-INPUT,786ba9111592b72166d7f8de620a980078150ff2a6707f62a80dde1c1db19cca,200000,10000000,C,ABAS-BANK-MERGE,,27:16.9,
BANKREBAL5a5a1559da234f048b9ca88d24,ABAS-BANK-INPUT,dbf5727b8bf2b6bf00fcfb1350debecbd701d2936584ac40a72e6c67059cde6b,200000,10000000,C,ABAS-BANK-MERGE,,27:16.9,
BANKREBAL5a5a1559da234f048b9ca88d24,ABAS-BANK-INPUT,59a89a92d0b7e0cc81cd508a055a1e7d048a05a3ab02c352be88f6768bdb306e,200000,10000000,C,ABAS-BANK-MERGE,,27:16.9,
BANKREBAL5a5a1559da234f048b9ca88d24,ABAS-BANK-INPUT,df46c94c85fc614ae3df46efc8942e24f0bc6247d570aa72fa47f75bcdda8f19,200000,10000000,C,ABAS-BANK-MERGE,,27:16.9,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,2c964b6289838a92fcc03b30be5beabc0acfe7602f87918db697b45da10af5d6,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,1501ccd4f8205f1852844e57c39d2afa1108792f67e169ab0ee889638e348496,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,af3f9ac8d9e254b7c2c6974f662b80a42a41b9890ef181ead91451cb4c235118,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,e2afd9a959575c77b7fdaa5e9a76743ed7337135c8354c2822b590a5c3abc2d2,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,38dc372c284b69cae5b4980ac4b9d6dbff1c4a9dbe378e5756f2272d683f55fc,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,83aaf7a837abc5331fb40f6dc9f2580c2f6308c52b62f10814f35772e5ba0531,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-OUTPUT,4bbc25cad2579ce1d901e59baa56b8e06a14f56694a0a6c0f0095e3ca0be6a49,1000000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,e5f76252632c0e558dd81bc1962e2a8c24498b3f40060310180960d230207026,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,8ea469994c85a7cca23c9d904e8a65f4ca0a198bf823ab0a2e54069c45caeea4,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,139e4c7f7650a446996fb11e174121bb3f24be7365c2ede98af44416dd27465f,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,e4f58374e54d5a91ce896b83053a57f6fc719d80c435a10dd0eab243d468190b,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,906ab4f9b51e82fb5376c00db0e8c34a6a6f54d181aec152759fcc7f033ff7d1,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,c81345ff5e151890e12d5fd93ea0497148febd27dcc37f3bbbf679aee67631e3,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,83176741edecd7d0b3c0f83c69f5012fcbca597b256a860571d4aceb682bd49c,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
IDFLnuxWYY4oTbNJEMcKv7SJlbqWV4lOd23,ABAS-OUTPUT,5e69c79b5ba12cd9c9e445895c6268bfd8bc6f6a54b6cd1d878b47c646b583ac,48769,1231,C,PAY-ONUS,PAY-ONUS,56:18.7,56:19.2
IDFCkRAhUvcmkVuBGgAT1wxY3IwKX2fwVcH,ABAS-OUTPUT,5eeba83a38770651802ac89c926048b8c3fe28370e330a06d946be9619b3bbd7,150,150,C,PAY-ONUS,PAY-ONUS,17:19.1,17:19.5
IDFVtspwjMtpiHbSm420bNsjLoJqvtmvMFd,ABAS-BANK-INPUT,5eeba83a38770651802ac89c926048b8c3fe28370e330a06d946be9619b3bbd7,150,6231,C,ISSUE-U,ISSUE-U,37:59.6,37:59.7
BANKREBAL1a4fafc9553045089a6520a303,ABAS-BANK-INPUT,5eefeb2467f55e46cc6a59f3220e78308423f3193a9c9bd907aa130965296b89,5000,8155664,C,ABAS-BANK-MERGE,,27:00.1,
IDFzRpMfV1Ryw1xpXpjHit3dMfFyD6qNxjj,ABAS-OUTPUT,5eefeb2467f55e46cc6a59f3220e78308423f3193a9c9bd907aa130965296b89,5000,5000,C,REDEEM-U,REDEEM-U,19:13.7,19:14.4
BANKREBAL26758fbe1b3d477fb2dbc126b6,ABAS-BANK-INPUT,5efc4e219639bd5e5d7a683829e2985169658d1f85cba48fe6cd52ef27380fa2,200000,10000000,C,ABAS-BANK-MERGE,,27:03.7,
BANKREBALbf9060bc573d4f07b361bcd41d,ABAS-BANK-OUTPUT,5efc4e219639bd5e5d7a683829e2985169658d1f85cba48fe6cd52ef27380fa2,200000,361624,C,ABAS-BANK-MERGE,,00:01.0,
IDFf9f1fa8d339449d6b821429dd0c9c8a8,ABAS-BANK-OUTPUT,5f069bee51b2fa87ce7748d58e5bf490aaa36018b0c76583e03a0b5c5a2b6843,40000,40000,C,ISSUE-U,ISSUE-U,27:54.0,27:54.3
IDFSYSTXN52c90c55bfc04ab2afda2ddd30,ABAS-INPUT,5f069bee51b2fa87ce7748d58e5bf490aaa36018b0c76583e03a0b5c5a2b6843,40000,500,R,REDEEM-U,REDEEM-U,51:41.9,51:42.5
IDFbOCZNfTduYqPAcpGwtQGyP0xrEmkwtRr,ABAS-BANK-INPUT,5f1ebb45eab103afa869a8a86afe23915982f17c355f2efa64d967fe4946fd5c,138421,1000,C,ISSUE-U,ISSUE-U,04:51.1,04:51.2
IDFSYSTXNa3c6d760ef644cb9b82c689d5d,ABAS-BANK-OUTPUT,5f1ebb45eab103afa869a8a86afe23915982f17c355f2efa64d967fe4946fd5c,138421,500,C,ISSUE-U,ISSUE-U,45:56.4,45:56.5
